cell_id,x,y,z,velocity_x,velocity_y,velocity_z,velocity_magnitude,pressure
21,6.71875000000000000e-01,1.56250000000000000e-02,1.56250000000000000e-02,-8.70163789840304024e-04,1.23814440304136639e-03,-1.62429129570034500e-03,2.22002450374310248e-03,-4.64082702040842076e-03
22,7.03125000000000000e-01,1.56250000000000000e-02,1.56250000000000000e-02,1.39080211333267485e-04,1.01505557451148001e-03,-1.35121512460766968e-03,1.69571915053756965e-03,-4.77744343616498361e-03
23,7.34375000000000000e-01,1.56250000000000000e-02,1.56250000000000000e-02,9.40322739548386994e-04,8.04864976599632405e-04,-1.05197464825858484e-03,1.62439685595832262e-03,-4.97413851489025751e-03
24,7.65625000000000000e-01,1.56250000000000000e-02,1.56250000000000000e-02,1.46961225895551233e-03,6.24907185286352734e-04,-7.63312845801895901e-04,1.77000443006819171e-03,-5.20587646932006883e-03
25,7.96875000000000000e-01,1.56250000000000000e-02,1.56250000000000000e-02,1.71784893156210188e-03,4.82881518896950365e-04,-5.14572271714920128e-04,1.85713869589191802e-03,-5.44541343632873754e-03
26,8.28125000000000000e-01,1.56250000000000000e-02,1.56250000000000000e-02,1.71572228118551740e-03,3.80807415304116389e-04,-3.23345053722712153e-04,1.78697209196841721e-03,-5.66908136411356078e-03
27,8.59375000000000000e-01,1.56250000000000000e-02,1.56250000000000000e-02,1.52091194538945835e-03,3.15709389891359442e-04,-1.92137580734755146e-04,1.56517168848165859e-03,-5.86058653567912615e-03
28,8.90625000000000000e-01,1.56250000000000000e-02,1.56250000000000000e-02,1.19019102802249486e-03,2.80062163345402230e-04,-1.12074611204844560e-04,1.22782336555372126e-03,-6.01000188333652118e-03
29,9.21875000000000000e-01,1.56250000000000000e-02,1.56250000000000000e-02,7.72209788584613780e-04,2.57419890706863188e-04,-6.85801268721931008e-05,8.16869751869435650e-04,-6.11190124287766968e-03
30,9.53125000000000000e-01,1.56250000000000000e-02,1.56250000000000000e-02,3.33769232653953810e-04,2.11747849109993259e-04,-4.32769099039462601e-05,3.97632925196030388e-04,-6.16238812395408959e-03
31,9.84375000000000000e-01,1.56250000000000000e-02,1.56250000000000000e-02,6.89803352503332116e-05,8.09673758404880304e-05,-1.42619576419983316e-05,1.07319178330461340e-04,-6.15996659498402929e-03
32,1.56250000000000000e-02,4.68750000000000000e-02,1.56250000000000000e-02,2.28208105950361258e-04,-2.20476231629680112e-04,-2.62602160074299211e-04,4.11884210441191276e-04,4.71952427914266030e-05
33,4.68750000000000000e-02,4.68750000000000000e-02,1.56250000000000000e-02,1.14165437556565299e-03,-3.33430984743754812e-04,-8.40833698066767075e-04,1.45655492263080367e-03,9.43124697060906736e-05
34,7.81250000000000000e-02,4.68750000000000000e-02,1.56250000000000000e-02,2.86358266110769543e-03,-2.24726805178178867e-04,-1.14934804984642897e-03,3.09380166359254699e-03,9.95782466989141090e-06
35,1.09375000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,4.50646065667539928e-03,1.05620230647607670e-04,-1.26287010046960001e-03,4.68125882364406592e-03,-2.19299887803642480e-04
36,1.40625000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,5.63311702864626503e-03,6.04713240838557317e-04,-1.31426876249790374e-03,5.81592537281452448e-03,-5.67339604687117473e-04
37,1.71875000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,6.09480961752769008e-03,1.20886613909069215e-03,-1.38836886183492381e-03,6.36675974987755203e-03,-1.00073949810604843e-03
38,2.03125000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,5.90629241920459600e-03,1.88002293326211957e-03,-1.52240547829630914e-03,6.38251477170964296e-03,-1.48911166043679422e-03
39,2.34375000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,5.12390921630738374e-03,2.61025462401471165e-03,-1.71819272364813697e-03,6.00167152506260806e-03,-2.00859129374827581e-03
40,2.65625000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,3.82202750882614049e-03,3.41531227608780170e-03,-1.96066574633319392e-03,5.48784678997729387e-03,-2.53846890547515481e-03
41,2.96875000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,2.04926977570128429e-03,4.28480023447265490e-03,-2.24171871658749482e-03,5.25207791899914584e-03,-3.05455439143496790e-03
42,3.28125000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,-1.26490993708301317e-04,5.19914829591265962e-03,-2.54950006217394536e-03,5.79198528497835378e-03,-3.53469074162826493e-03
43,3.59375000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,-2.57374029789054267e-03,6.12872854897858043e-03,-2.89048919693920105e-03,7.24847435986863530e-03,-3.95388357242941555e-03
44,3.90625000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,-5.09628489063208411e-03,7.02365022520304392e-03,-3.28483668588141825e-03,9.27868170730045301e-03,-4.28447194377949096e-03
45,4.21875000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,-7.43250833939773040e-03,7.83423790016476995e-03,-3.73268073811859483e-03,1.14258640454154049e-02,-4.50894564653693194e-03
46,4.53125000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,-9.32720098616082911e-03,8.50624413463849441e-03,-4.20443089868438504e-03,1.33052661264674941e-02,-4.62458028380116452e-03
47,4.84375000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,-1.05912420933138070e-02,8.96930237874952151e-03,-4.64212250774895079e-03,1.46346197633410845e-02,-4.64185019145988559e-03
48,5.15625000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,-1.11558304698046989e-02,9.16588374220261327e-03,-4.98828286711792447e-03,1.52757632938252674e-02,-4.58649259128058370e-03
49,5.46875000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,-1.09064478406724133e-02,9.05354483115229126e-03,-5.22019878613363356e-03,1.51052227351252052e-02,-4.48854351867284881e-03
50,5.78125000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,-9.84600770739993761e-03,8.63687164312472097e-03,-5.30824248539934953e-03,1.41321214910497261e-02,-4.38197400817197900e-03
51,6.09375000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,-8.11608728858868346e-03,7.96998104071628723e-03,-5.17430178863346503e-03,1.24965943226634079e-02,-4.31573994692947913e-03
52,6.40625000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,-5.97551260032000604e-03,7.08792802390779356e-03,-4.83281214923582739e-03,1.04547380540347366e-02,-4.31691130786790878e-03
53,6.71875000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,-3.69222528911517228e-03,6.07587080889476078e-03,-4.32181581815154706e-03,8.32026595957040434e-03,-4.39800426100975597e-03
54,7.03125000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,-1.53230829219818190e-03,5.03334948981566058e-03,-3.68934452676282195e-03,6.42602823103989064e-03,-4.55704780106118250e-03
55,7.34375000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,2.84330577870872258e-04,4.05211552194402729e-03,-3.01226111311062462e-03,5.05709413539540131e-03,-4.77533626427624827e-03
56,7.65625000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,1.62456638067755245e-03,3.20526216743433285e-03,-2.35490148583671500e-03,4.29633361079066658e-03,-5.02810340175303960e-03
57,7.96875000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,2.43726671304166694e-03,2.52630016675187618e-03,-1.77348426604445174e-03,3.93290071129932285e-03,-5.28742806939783323e-03
58,8.28125000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,2.74655741490136907e-03,2.02630715079760160e-03,-1.30270832692781476e-03,3.65329266385410910e-03,-5.52980833894417458e-03
59,8.59375000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,2.63154716760786870e-03,1.68712992239686277e-03,-9.49557387164231084e-04,3.26697216117768615e-03,-5.73982588468514420e-03
60,8.90625000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,2.20801693455968890e-03,1.47325324441142003e-03,-6.96646123740681531e-04,2.74429038682025370e-03,-5.90874646686724830e-03
61,9.21875000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,1.56620463483156023e-03,1.31810767169914661e-03,-5.08546937163348030e-04,2.10927114891808730e-03,-6.03331142754622452e-03
62,9.53125000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,8.09145322610249434e-04,1.08519601376405573e-03,-3.36694987842512121e-04,1.39489428138110552e-03,-6.11112717110621519e-03
63,9.84375000000000000e-01,4.68750000000000000e-02,1.56250000000000000e-02,2.09778333841244752e-04,5.16843432590214638e-04,-1.30381151822156108e-04,5.72829231020307228e-04,-6.12949509335927300e-03
64,1.56250000000000000e-02,7.81250000000000000e-02,1.56250000000000000e-02,1.83282871039039505e-04,1.15903362848103876e-04,-4.70315980115273567e-04,5.17902810851227947e-04,1.15671068939846505e-04
65,4.68750000000000000e-02,7.81250000000000000e-02,1.56250000000000000e-02,1.09221203040541057e-03,5.76614472326875019e-04,-1.43671613721754743e-03,1.89461463838967010e-03,2.03713724535377528e-04
66,7.81250000000000000e-02,7.81250000000000000e-02,1.56250000000000000e-02,3.07183923206120774e-03,1.31498418842185250e-03,-1.97864233060714633e-03,3.88334973391534118e-03,1.47984767719755130e-04
67,1.09375000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,4.95119541298930446e-03,2.41236102674710715e-03,-2.20211285409725472e-03,5.93153629030077154e-03,-8.02017476782295640e-05
68,1.40625000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,6.11982747108322841e-03,3.81532809723858718e-03,-2.31333160856693129e-03,7.57367281420302883e-03,-4.49674207981417954e-04
69,1.71875000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,6.38221278514338602e-03,5.43607427726623335e-03,-2.45691276797382549e-03,8.73612980284954946e-03,-9.18417869097579208e-04
70,2.03125000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,5.79954321065695878e-03,7.22204082905309776e-03,-2.68875043230169765e-03,9.64478895963979954e-03,-1.45017308583316384e-03
71,2.34375000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,4.48960435508787697e-03,9.15632801500468330e-03,-2.99697649689424856e-03,1.06290525498051874e-02,-2.01788941528860096e-03
72,2.65625000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,2.50783693237233932e-03,1.12596452976596439e-02,-3.33446831999898797e-03,1.20078115110771339e-02,-2.60497265582263111e-03
73,2.96875000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,-8.99233718326760583e-05,1.34760548736519194e-02,-3.71474820193533600e-03,1.39789661768766442e-02,-3.18764308256100663e-03
74,3.28125000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,-3.10920729898631586e-03,1.56485655731990123e-02,-4.09066513775661108e-03,1.64705287042048662e-02,-3.74944644955993445e-03
75,3.59375000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,-6.34924684448416512e-03,1.76424584974177595e-02,-4.40575333437560369e-03,1.92608395395595863e-02,-4.26951537715223456e-03
76,3.90625000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,-9.56502027087657164e-03,1.93931506418721263e-02,-4.70945217572891085e-03,2.21305861738025980e-02,-4.71356509586018727e-03
77,4.21875000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,-1.24523813540004802e-02,2.08192230515246435e-02,-5.00773863850954935e-03,2.47705328187791604e-02,-5.05825675266392480e-03
78,4.53125000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,-1.47518768276795921e-02,2.18071479545406711e-02,-5.26248389870241293e-03,2.68488977173060028e-02,-5.29465545055785372e-03
79,4.84375000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,-1.62936664364456522e-02,2.22724722659101634e-02,-5.42276427456911490e-03,2.81238859184757030e-02,-5.41882337685582489e-03
80,5.15625000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,-1.70284089168419202e-02,2.21680486977494026e-02,-5.51545960108098827e-03,2.84922689148499886e-02,-5.43564717360180485e-03
81,5.46875000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,-1.67982847602804776e-02,2.14603300822220310e-02,-5.56642352926966198e-03,2.78157007647228290e-02,-5.36656229854890268e-03
82,5.78125000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,-1.56035022528306488e-02,2.02162896161894937e-02,-5.55220280169179108e-03,2.61341654611517357e-02,-5.24041934114331115e-03
83,6.09375000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,-1.36092211260936818e-02,1.85103468962036673e-02,-5.37551033164761390e-03,2.35953375310115343e-02,-5.11147647537634180e-03
84,6.40625000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,-1.10696562483346451e-02,1.64639881239158105e-02,-5.07810534438366597e-03,2.04789489058738831e-02,-5.00920537239347118e-03
85,6.71875000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,-8.23036749133340684e-03,1.42317060134741890e-02,-4.65800416661500769e-03,1.70873464268902174e-02,-4.96270371841478659e-03
86,7.03125000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,-5.37250188549203908e-03,1.19837920485385795e-02,-4.12854741585457451e-03,1.37666245731185490e-02,-4.98810498360973287e-03
87,7.34375000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,-2.76336528537328039e-03,9.88384869072156912e-03,-3.53208738539431254e-03,1.08536765171782339e-02,-5.08351797190240498e-03
88,7.65625000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,-6.19251214915241335e-04,8.06886896430838649e-03,-2.91261196418658112e-03,8.60078059738044430e-03,-5.23471780054560014e-03
89,7.96875000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,9.22727336664307357e-04,6.59511542113549922e-03,-2.32848562980028781e-03,7.05470187067556553e-03,-5.41760768696088451e-03
90,8.28125000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,1.85377720247079298e-03,5.47140245059343517e-03,-1.82168905202380023e-03,6.05733321644299702e-03,-5.60892634386955021e-03
91,8.59375000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,2.22814721149439121e-03,4.65898079713134364e-03,-1.41037421022862730e-03,5.35349395040349979e-03,-5.78948691191201199e-03
92,8.90625000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,2.13884268806307717e-03,4.08019466348046034e-03,-1.08659833498814099e-03,4.73321587060788074e-03,-5.94720902782045965e-03
93,9.21875000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,1.69451397220977983e-03,3.59258788588708196e-03,-8.12707222692006515e-04,4.05444920422645509e-03,-6.07542009637670934e-03
94,9.53125000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,9.75501821521045347e-04,2.92103546969522780e-03,-5.32258762967419141e-04,3.12527621335524598e-03,-6.16650154774245427e-03
95,9.84375000000000000e-01,7.81250000000000000e-02,1.56250000000000000e-02,2.70869388730545879e-04,1.49857185940440222e-03,-1.94460306923135133e-04,1.53522071850228340e-03,-6.19681731933208538e-03
96,1.56250000000000000e-02,1.09375000000000000e-01,1.56250000000000000e-02,1.24001730702602830e-04,1.08952893089809362e-03,-7.20845325616686081e-04,1.31227577282544156e-03,1.44122554897705124e-04
97,4.68750000000000000e-02,1.09375000000000000e-01,1.56250000000000000e-02,1.01569549365551886e-03,2.69698075009482813e-03,-2.07991910853585777e-03,3.55406893577865039e-03,2.64946242791884153e-04
98,7.81250000000000000e-02,1.09375000000000000e-01,1.56250000000000000e-02,3.21403727372039129e-03,4.41607820464621440e-03,-2.80912540665371937e-03,6.14190262514172081e-03,2.13271385980072351e-04
99,1.09375000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,5.28779876907046163e-03,6.56208010127311628e-03,-3.07690123158748524e-03,8.97156799375963335e-03,-5.96902721659246980e-05
100,1.40625000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,6.46901230235394364e-03,9.12356992418180898e-03,-3.18203962442068508e-03,1.16281135400728205e-02,-5.13806881527981369e-04
101,1.71875000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,6.57376580379925250e-03,1.20159345893634424e-02,-3.32071515913750408e-03,1.40934108741350081e-02,-1.09485574875040851e-03
102,2.03125000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,5.72824644584511624e-03,1.51773276835391584e-02,-3.54004816890363030e-03,1.66040966028272452e-02,-1.75987745453984974e-03
103,2.34375000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,4.04871776427362991e-03,1.85339288835565351e-02,-3.81833801631714957e-03,1.93514428558267670e-02,-2.48170929984901966e-03
104,2.65625000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,1.62877416420090324e-03,2.19571233971147285e-02,-3.97562045715987768e-03,2.23735051159508654e-02,-3.26389244907028184e-03
105,2.96875000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,-1.46459963067967496e-03,2.53245302109047846e-02,-4.01274196650509233e-03,2.56822697706212758e-02,-4.08062451675827911e-03
106,3.28125000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,-5.01210877109271435e-03,2.84243764008317093e-02,-4.01186308015234663e-03,2.91403749715632952e-02,-4.88670324454027177e-03
107,3.59375000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,-8.74037770184885217e-03,3.10836403584953437e-02,-4.04530566238115504e-03,3.25415334335883780e-02,-5.63302762103676247e-03
108,3.90625000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,-1.23495129722172130e-02,3.31894523296177371e-02,-4.06126166129733551e-03,3.56446919312322433e-02,-6.28844638313190429e-03
109,4.21875000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,-1.55962042551696205e-02,3.46353263807108874e-02,-4.06059391413804600e-03,3.82012544768214821e-02,-6.81924196398061080e-03
110,4.53125000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,-1.82866453303993370e-02,3.53045063434916789e-02,-4.05188567987205435e-03,3.99653267615843744e-02,-7.20007520422420808e-03
111,4.84375000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,-2.02500685161834323e-02,3.51735909699327706e-02,-4.02078107558874985e-03,4.07849660670212139e-02,-7.41163334569673506e-03
112,5.15625000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,-2.13977125550474864e-02,3.42017247540951849e-02,-3.98279187436584997e-03,4.05398903533031110e-02,-7.45541342880536636e-03
113,5.46875000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,-2.16068003408919941e-02,3.24923311372778550e-02,-3.97423489638944541e-03,3.92224418760148824e-02,-7.34890480274615152e-03
114,5.78125000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,-2.08140041736066018e-02,3.01537271978096384e-02,-3.97216455092243813e-03,3.68544179831732377e-02,-7.12524992324955076e-03
115,6.09375000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,-1.91459544940927907e-02,2.73103105306973445e-02,-3.91438995100560402e-03,3.35818862403755372e-02,-6.83601576345564677e-03
116,6.40625000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,-1.67722467735730643e-02,2.41524493886966195e-02,-3.80369230599583285e-03,2.96499097547678163e-02,-6.52610620965663694e-03
117,6.71875000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,-1.38768338652249888e-02,2.08746157163126472e-02,-3.62712035664800644e-03,2.53272995305143488e-02,-6.24171793683789278e-03
118,7.03125000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,-1.06930855029040862e-02,1.76720562976330486e-02,-3.37788684499712270e-03,2.09297341334459854e-02,-6.02017669084216594e-03
119,7.34375000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,-7.49288892885080840e-03,1.47400303604560048e-02,-3.05077091364037338e-03,1.68142523679994139e-02,-5.88399592684371153e-03
120,7.65625000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,-4.57218057715100094e-03,1.22477606920098365e-02,-2.65310035746331918e-03,1.33398432788991231e-02,-5.83703879629382267e-03
121,7.96875000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,-2.16914948094631401e-03,1.02429826435553976e-02,-2.24274172086902628e-03,1.07076511585591609e-02,-5.86128499218348167e-03
122,8.28125000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,-3.89699449473005063e-04,8.72825582839854841e-03,-1.86336229564840520e-03,8.93344471700233296e-03,-5.93391485979234516e-03
123,8.59375000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,7.51692727125294314e-04,7.62854898255471703e-03,-1.53392399843243609e-03,7.81746278329590975e-03,-6.03251022498955351e-03
124,8.90625000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,1.30624069864918144e-03,6.81250492311353401e-03,-1.23983993045985669e-03,7.04653752870275634e-03,-6.14190089959907627e-03
125,9.21875000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,1.32815312030822182e-03,6.05695226541679965e-03,-9.48479056867962173e-04,6.27297967299745868e-03,-6.25017999729658800e-03
126,9.53125000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,8.93378929751228600e-04,4.94937694083564562e-03,-6.13762592400217541e-04,5.06667174133364380e-03,-6.34168913693202319e-03
127,9.84375000000000000e-01,1.09375000000000000e-01,1.56250000000000000e-02,2.64528693828816760e-04,2.59396515418178729e-03,-2.05304573196462474e-04,2.61548860038492712e-03,-6.38223608273778310e-03
128,1.56250000000000000e-02,1.40625000000000000e-01,1.56250000000000000e-02,9.95519912628093940e-05,2.77566749744594631e-03,-1.01911412593039372e-03,2.95851892963575665e-03,5.70760347530097626e-05
129,4.68750000000000000e-02,1.40625000000000000e-01,1.56250000000000000e-02,1.09454158648357404e-03,6.09043212592348324e-03,-2.78755676699901341e-03,6.78688864607817233e-03,2.04961397512605276e-04
130,7.81250000000000000e-02,1.40625000000000000e-01,1.56250000000000000e-02,3.65114807368682130e-03,9.03138291409308173e-03,-3.65606160409945096e-03,1.04049769845939444e-02,1.24348434027089669e-04
131,1.09375000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,6.03589544706362689e-03,1.23474352138444442e-02,-3.88052057979528745e-03,1.42810934517698593e-02,-2.54099743703803383e-04
132,1.40625000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,7.36837404901899071e-03,1.61240746890330099e-02,-3.87688143773922333e-03,1.81468710907985026e-02,-8.71494558575652638e-04
133,1.71875000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,7.48186768793463776e-03,2.02853697259200438e-02,-3.88485642812380887e-03,2.19674003578978067e-02,-1.65812261452009816e-03
134,2.03125000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,6.52987643446004910e-03,2.46632851472381245e-02,-3.87219189000740640e-03,2.58052473449942449e-02,-2.57134230703356297e-03
135,2.34375000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,4.62519122896136274e-03,2.90909798718313635e-02,-3.78159782078717676e-03,2.96981141806334399e-02,-3.57894795762067749e-03
136,2.65625000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,1.90251322983356992e-03,3.33492638203267064e-02,-3.66318724753484683e-03,3.36037482248326760e-02,-4.64597825178339821e-03
137,2.96875000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,-1.42529154785963090e-03,3.71946411083735884e-02,-3.41594209890390237e-03,3.73783552821707055e-02,-5.75009921667577785e-03
138,3.28125000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,-5.21827840049760190e-03,4.04478314616204537e-02,-3.07765930752942722e-03,4.08990157121901371e-02,-6.83923616277822000e-03
139,3.59375000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,-9.22516960170742702e-03,4.29709965120170789e-02,-2.71742692467718486e-03,4.40340175830801484e-02,-7.85479556720846891e-03
140,3.90625000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,-1.31932728955476870e-02,4.46477387442251322e-02,-2.35730209520829213e-03,4.66158760277767259e-02,-8.74376985142530025e-03
141,4.21875000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,-1.68877790026461631e-02,4.53737067870622277e-02,-2.02117115689286154e-03,4.84567382320144277e-02,-9.45828767943352952e-03
142,4.53125000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,-2.00331627757254493e-02,4.51880913303440226e-02,-1.77022884349884151e-03,4.94613477276608302e-02,-9.95301693769852849e-03
143,4.84375000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,-2.26227273620825328e-02,4.40496694560322880e-02,-1.61514132259944960e-03,4.95456340556540836e-02,-1.02040615660776435e-02
144,5.15625000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,-2.45129885652895611e-02,4.20568200066503070e-02,-1.55109649608094159e-03,4.87038870914216909e-02,-1.02163746988255949e-02
145,5.46875000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,-2.55225565603102895e-02,3.93416227485662642e-02,-1.58844091410140285e-03,4.69221410253446991e-02,-1.00046537193286024e-02
146,5.78125000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,-2.56015360299768763e-02,3.60810061187117545e-02,-1.73702156880860639e-03,4.42752176004051479e-02,-9.60842842416137662e-03
147,6.09375000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,-2.46328728618032955e-02,3.24129585909627427e-02,-1.93386797896458532e-03,4.07568172874832740e-02,-9.09123138184010811e-03
148,6.40625000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,-2.27749544204563954e-02,2.84997946710695733e-02,-2.12819149144941738e-03,3.65440288442759054e-02,-8.51375695231378418e-03
149,6.71875000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,-2.01365802061652423e-02,2.45554293078243217e-02,-2.29220674069471279e-03,3.18387371394182259e-02,-7.93552327259138858e-03
150,7.03125000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,-1.68750919581769319e-02,2.08016295208612242e-02,-2.39994202128532633e-03,2.68930519098451136e-02,-7.41002778235474047e-03
151,7.34375000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,-1.32313580032455049e-02,1.74426462159861830e-02,-2.41432239781319471e-03,2.20259777142057522e-02,-6.98262034725849641e-03
152,7.65625000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,-9.55922754723958525e-03,1.46535604444280997e-02,-2.28051400822499011e-03,1.76438773839573716e-02,-6.68192786384677259e-03
153,7.96875000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,-6.21516791103068986e-03,1.24800568020168416e-02,-2.06603214970763321e-03,1.40942761001584607e-02,-6.50093195783915667e-03
154,8.28125000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,-3.43667775396305167e-03,1.09128154848619173e-02,-1.81308884212330384e-03,1.15839365908424492e-02,-6.42237657045048507e-03
155,8.59375000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,-1.35973674512368612e-03,9.82862521752577226e-03,-1.55165268578912031e-03,1.00428274773561484e-02,-6.41917382402638209e-03
156,8.90625000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,-2.32356565848484147e-06,9.02527027505665644e-03,-1.29039235650385531e-03,9.11705113348072575e-03,-6.46599553156480562e-03
157,9.21875000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,6.60536359824717852e-04,8.19143171559315320e-03,-9.97851779910279707e-04,8.27837967289167011e-03,-6.54362371854909711e-03
158,9.53125000000000000e-01,1.40625000000000000e-01,1.56250000000000000e-02,6.67131144540305133e-04,6.77691022251495061e-03,-6.33866074323615912e-04,6.83910537484411999e-03,-6.62865564319145475e-03
